Week End Date,Store No,Product,Dollar Sales,Unit Sales,UPC ID,Geography
1/15/2025,556,1642 Tonic Water 750 Ml,38.5,21,00062805581917,Store 556
1/15/2025,611,Comp Ginger Ale 355 Ml,38.5,21,00005574234580,Store 611
1/15/2025,636,7Up 2L 2000 Ml,38.5,21,00006540001073,Store 636
1/15/2025,552,7Up 2L 2000 Ml,38.5,21,00006540001073,Store 552
1/22/2025,686,7Up 2L 2000 Ml,38.5,21,00006540001073,Store 686
1/8/2025,636,7Up 2L 2000 Ml,38.5,21,00006540001073,Store 636
1/8/2025,599,7Up 2L 2000 Ml,38.5,21,00006540001073,Store 599
1/1/2025,667,7Up 2L 2000 Ml,38.5,21,00006540001073,Store 667
1/15/2025,722,Barrs Drink Irn Bru 1980 Ml,49,21,00500038212068,Store 722
1/15/2025,483,Barrs Drink Irn Bru 1980 Ml,49,21,00500038212068,Store 483
1/15/2025,479,Barrs Drink Irn Bru 1980 Ml,49,21,00500038212068,Store 479
1/15/2025,427,Barrs Drink Irn Bru 1980 Ml,49,21,00500038212068,Store 427
1/22/2025,477,Barrs Drink Irn Bru 1980 Ml,49,21,00500038212068,Store 477
1/22/2025,465,Barrs Drink Irn Bru 1980 Ml,49,21,00500038212068,Store 465
1/22/2025,456,Barrs Drink Irn Bru 1980 Ml,49,21,00500038212068,Store 456
1/22/2025,435,Barrs Drink Irn Bru 1980 Ml,49,21,00500038212068,Store 435
1/1/2025,888,Barrs Drink Irn Bru 1980 Ml,49,21,00500038212068,Store 888
1/1/2025,433,Barrs Drink Irn Bru 1980 Ml,49,21,00500038212068,Store 433
1/1/2025,430,Barrs Drink Irn Bru 1980 Ml,49,21,00500038212068,Store 430
1/15/2025,430,Panache Soda Italian Strawberr 750 Ml,49,21,00062368213417,Store 430
1/8/2025,884,Panache Soda Italian Strawberr 750 Ml,49,21,00062368213417,Store 884
1/1/2025,884,Panache Soda Italian Strawberr 750 Ml,49,21,00062368213417,Store 884
1/1/2025,816,Panache Soda Italian Strawberr 750 Ml,49,21,00062368213417,Store 816
1/1/2025,441,Panache Soda Italian Strawberr 750 Ml,49,21,00062368213417,Store 441
1/15/2025,375,Cocacola Classic 355 Ml,49,21,00006700011483,Store 375
1/1/2025,537,Cocacola Classic 355 Ml,49,21,00006700011483,Store 537
1/22/2025,644,Calypso Southern Peach Lmnd 473 Ml,49,21,00007958119403,Store 644
1/15/2025,666,Calypso Southern Peach Lmnd 473 Ml,49,21,00007958119403,Store 666
1/15/2025,655,Grace Soda Pineapple 355 Ml,49,21,00005527085229,Store 655
1/15/2025,375,Grace Soda Pineapple 355 Ml,49,21,00005527085229,Store 375
1/1/2025,627,Sprite 12X355Ml 355 Ml,49,21,00006700011485,Store 627
1/15/2025,659,Cocacola Zero Frdg/Mt 12X355Ml 355 Ml,49,21,00006700011665,Store 659
1/15/2025,734,Barrs Drink Irn Bru 1980 Ml,23.94,9,00500038212068,Store 734
1/15/2025,548,Cocacola Classic 500 Ml,23.94,9,00006700001462,Store 548
1/22/2025,861,Calypso Southern Peach Lmnd 473 Ml,23.94,9,00007958119403,Store 861
1/22/2025,724,Calypso Southern Peach Lmnd 473 Ml,23.94,9,00007958119403,Store 724
1/22/2025,691,Comp Soft Drink Choose Up 355 Ml,23.94,9,00005574234576,Store 691
1/22/2025,629,Cocacola Classic 355 Ml,23.94,9,00006700011483,Store 629
1/22/2025,617,Budrmgin Beer Gngr Nonalch R/S 250 Ml,23.94,9,00085760501511,Store 617
1/22/2025,581,Calypso Southern Peach Lmnd 473 Ml,23.94,9,00007958119403,Store 581
1/22/2025,566,Sprite Zero 500 Ml,23.94,9,00006700001888,Store 566
1/22/2025,655,Popshopp Root Beer 355 Ml,23.94,9,00018000901004,Store 655
1/22/2025,611,Grace Island Soda Papple Cocon 355 Ml,23.94,9,00005527072010,Store 611
1/22/2025,611,1642 Tonic Elderflower 750 Ml,23.94,9,00062805581937,Store 611
1/22/2025,581,Popshopp Root Beer 355 Ml,23.94,9,00018000901004,Store 581
1/22/2025,377,Crush Pop Pineapple 355 Ml,23.94,9,00005600002098,Store 377
1/22/2025,667,Sprite 12X355Ml 355 Ml,23.94,9,00006700011485,Store 667
1/22/2025,644,Cocacola Classic 500 Ml,23.94,9,00006700001462,Store 644
1/22/2025,576,Barrs Drink Irn Bru 1980 Ml,23.94,9,00500038212068,Store 576
1/22/2025,365,Barrs Drink Irn Bru 1980 Ml,23.94,9,00500038212068,Store 365
1/8/2025,405,Dads Root Beer 355 Ml,23.94,9,00083362701350,Store 405
1/8/2025,861,Budrmgin Beer Gngr Nonalch R/S 250 Ml,23.94,9,00085760501511,Store 861
1/8/2025,775,Cocacola Diet 355Ml 355 Ml,23.94,9,00006700001928,Store 775
1/8/2025,725,Grace Soda Pineapple 355 Ml,23.94,9,00005527085229,Store 725
1/8/2025,685,Cocacola Classic 355 Ml,23.94,9,00006700011483,Store 685
1/8/2025,630,Comp Soft Drink Choose Up 355 Ml,23.94,9,00005574234576,Store 630
1/8/2025,604,Budrmgin Beer Gngr Nonalch R/S 250 Ml,23.94,9,00085760501511,Store 604
1/8/2025,412,Budrmgin Beer Gngr Nonalch R/S 250 Ml,23.94,9,00085760501511,Store 412
1/8/2025,402,Cocacola Diet 355Ml 355 Ml,23.94,9,00006700001928,Store 402
1/8/2025,697,Panache Soda Italian Strawberr 750 Ml,23.94,9,00062368213417,Store 697
1/8/2025,644,Panache Soda Italian Strawberr 750 Ml,23.94,9,00062368213417,Store 644
1/8/2025,625,Panache Soda Italian Strawberr 750 Ml,23.94,9,00062368213417,Store 625
1/8/2025,620,Cocacola Classic 500 Ml,23.94,9,00006700001462,Store 620
1/8/2025,604,Barrs Drink Irn Bru 1980 Ml,23.94,9,00500038212068,Store 604
1/8/2025,387,Barrs Drink Irn Bru 1980 Ml,23.94,9,00500038212068,Store 387
1/1/2025,696,Sprite 12X355Ml 355 Ml,23.94,9,00006700011485,Store 696
1/1/2025,675,Panache Soda Italian Strawberr 750 Ml,23.94,9,00062368213417,Store 675
1/1/2025,485,Panache Soda Italian Strawberr 750 Ml,23.94,9,00062368213417,Store 485
1/1/2025,369,Barrs Drink Irn Bru 1980 Ml,23.94,9,00500038212068,Store 369
1/15/2025,861,Cocacola Diet 355Ml 355 Ml,23.94,9,00006700001928,Store 861
1/15/2025,861,Sprite Zero 500 Ml,23.94,9,00006700001888,Store 861
1/15/2025,702,Cocacola Zero Frdg/Mt 12X355Ml 355 Ml,23.94,9,00006700011665,Store 702
1/15/2025,667,Cocacola Classic 355 Ml,23.94,9,00006700011483,Store 667
1/15/2025,634,Cocacola Diet 355Ml 355 Ml,23.94,9,00006700001928,Store 634
1/15/2025,617,Cocacola Diet 355Ml 355 Ml,23.94,9,00006700001928,Store 617
1/15/2025,581,Sprite Zero 500 Ml,23.94,9,00006700001888,Store 581
1/15/2025,401,Cocacola Classic 355 Ml,23.94,9,00006700011483,Store 401
1/1/2025,353,Popshopp Root Beer 355 Ml,23.94,9,00018000901004,Store 353
1/1/2025,861,Jones Soda Green Apple 355Ml 355 Ml,23.94,9,00062022121012,Store 861
1/1/2025,702,Sprite Zero 500 Ml,23.94,9,00006700001888,Store 702
1/1/2025,693,Jones Soda Green Apple 355Ml 355 Ml,23.94,9,00062022121012,Store 693
1/1/2025,662,Cocacola Classic 355 Ml,23.94,9,00006700011483,Store 662
1/1/2025,612,Cocacola Diet 355Ml 355 Ml,23.94,9,00006700001928,Store 612
1/1/2025,556,Comp Soft Drink Choose Up 355 Ml,23.94,9,00005574234576,Store 556
1/22/2025,766,Cocacola Bc Raspberry 355 Ml,20.94,9,00006700001534,Store 766
1/8/2025,665,Popshopp Sft Drink Rocket Blst 355 Ml,20.94,9,00018000901041,Store 665
1/8/2025,542,Cocacola Bc Raspberry 355 Ml,20.94,9,00006700001534,Store 542
1/15/2025,711,Fevertre Soda Water 1200 Ml,20.94,9,00081213604021,Store 711
1/15/2025,669,Budrmgin Beer Gngr Nonalch R/S 250 Ml,20.94,9,00085760501511,Store 669
1/1/2025,777,Cocacola Bc Raspberry 355 Ml,20.94,9,00006700001534,Store 777
1/1/2025,717,Popshopp Sft Drink Rocket Blst 355 Ml,20.94,9,00018000901041,Store 717
1/15/2025,193,Fevertre Tonic Water Light 800 Ml,47.94,9,00506010846023,Store 193
1/22/2025,300,Fevertre Tonic Water Light 800 Ml,47.94,9,00506010846023,Store 300
1/8/2025,760,Fevertre Tonic Water Light 800 Ml,47.94,9,00506010846023,Store 760
1/8/2025,761,Dads Root Beer 4 Ea,47.94,9,00083362701040,Store 761
1/1/2025,285,Dads Root Beer 4 Ea,47.94,9,00083362701040,Store 285
1/1/2025,81,Dads Root Beer 4 Ea,47.94,9,00083362701040,Store 81
1/8/2025,837,Grizzlypaw Grapefruit Soda 1420 Ml,47.94,9,00087452801005,Store 837
1/8/2025,102,Grizzlypaw Grapefruit Soda 1420 Ml,47.94,9,00087452801005,Store 102
1/15/2025,447,Barrs Drink Irn Bru 1980 Ml,21,9,00500038212068,Store 447
1/22/2025,412,Grace Soda Pineapple 355 Ml,21,9,00005527085229,Store 412
1/22/2025,706,Panache Soda Italian Strawberr 750 Ml,21,9,00062368213417,Store 706
1/1/2025,887,Panache Soda Italian Strawberr 750 Ml,21,9,00062368213417,Store 887
1/1/2025,480,Panache Soda Italian Strawberr 750 Ml,21,9,00062368213417,Store 480
1/15/2025,659,Grace Soda Pineapple 355 Ml,21,9,00005527085229,Store 659
1/8/2025,540,Fevertre Ginger Beer Light 500 Ml,22.74,9,00089819501144,Store 540
1/1/2025,655,Crush Pop Lime 355 Ml,22.74,9,00005600001605,Store 655
1/1/2025,655,Fevertre Ginger Beer Light 500 Ml,22.74,9,00089819501144,Store 655
1/22/2025,579,7Up 355 Ml,25.74,9,00006540002021,Store 579
1/8/2025,625,7Up 355 Ml,25.74,9,00006540002021,Store 625
1/15/2025,609,7Up 355 Ml,25.74,9,00006540002021,Store 609
1/1/2025,365,7Up 355 Ml,25.74,9,00006540002021,Store 365
1/8/2025,603,Pepsi Diet 591Ml 591 Ml,25.74,9,00006900002983,Store 603
1/8/2025,572,Cocacola Zero 2000 Ml,25.74,9,00006700011668,Store 572
1/8/2025,399,Fresca Frdge/Mate Sugar Free 355 Ml,25.74,9,00006700011492,Store 399
1/8/2025,356,Pepsi Diet 591Ml 591 Ml,25.74,9,00006900002983,Store 356
1/15/2025,674,Fresca Frdge/Mate Sugar Free 355 Ml,25.74,9,00006700011492,Store 674
1/15/2025,420,Pepsi Diet 2L 2000 Ml,25.74,9,00006900002261,Store 420
1/1/2025,766,Fresca Frdge/Mate Sugar Free 355 Ml,25.74,9,00006700011492,Store 766
1/1/2025,681,Cocacola Zero 2000 Ml,25.74,9,00006700011668,Store 681
1/1/2025,537,Pepsi Diet 591Ml 591 Ml,25.74,9,00006900002983,Store 537
1/8/2025,620,Barqs Root Beer 355 Ml,19.5,9,00006700012379,Store 620
1/15/2025,674,Barqs Root Beer 355 Ml,19.5,9,00006700012379,Store 674
1/15/2025,665,Cocacola Zero Frdg/Mte 355Ml 355 Ml,19.5,9,00006700001319,Store 665
1/15/2025,743,Marble Pop Green Apple 200 Ml,7.74,9,00007441078813,Store 743
1/15/2025,716,Marble Pop Green Apple 200 Ml,7.74,9,00007441078813,Store 716
1/15/2025,46,Marble Pop Green Apple 200 Ml,7.74,9,00007441078813,Store 46
1/15/2025,38,Marble Pop Green Apple 200 Ml,7.74,9,00007441078813,Store 38
1/22/2025,818,Marble Pop Green Apple 200 Ml,7.74,9,00007441078813,Store 818
1/8/2025,819,Marble Pop Green Apple 200 Ml,7.74,9,00007441078813,Store 819
1/8/2025,743,Marble Pop Green Apple 200 Ml,7.74,9,00007441078813,Store 743
1/1/2025,819,Marble Pop Green Apple 200 Ml,7.74,9,00007441078813,Store 819
1/1/2025,785,Marble Pop Green Apple 200 Ml,7.74,9,00007441078813,Store 785
1/1/2025,531,Marble Pop Green Apple 200 Ml,7.74,9,00007441078813,Store 531
1/1/2025,16,Marble Pop Green Apple 200 Ml,7.74,9,00007441078813,Store 16
1/15/2025,393,Cocacola Zero 500 Ml,16.5,9,00006700001463,Store 393
1/8/2025,777,Cocacola Zero 500 Ml,16.5,9,00006700001463,Store 777
1/8/2025,736,Cocacola Zero 500 Ml,16.5,9,00006700001463,Store 736
1/8/2025,724,Cocacola Zero 500 Ml,16.5,9,00006700001463,Store 724
1/8/2025,672,Cocacola Zero 500 Ml,16.5,9,00006700001463,Store 672
1/1/2025,199,Cocacola Zero 500 Ml,16.5,9,00006700001463,Store 199
1/15/2025,411,7Up 2L 2000 Ml,16.5,9,00006540001073,Store 411
1/15/2025,261,Marble Pop Blueberry 200 Ml,16.5,9,00007441078814,Store 261
1/15/2025,95,Pepsi 1000 Ml,16.5,9,00006900001982,Store 95
1/22/2025,669,1642 Tonic Water 750 Ml,16.5,9,00062805581917,Store 669
1/22/2025,565,Pepsi 1000 Ml,16.5,9,00006900001982,Store 565
1/8/2025,361,1642 Tonic Water 750 Ml,16.5,9,00062805581917,Store 361
1/1/2025,853,7Up 2L 2000 Ml,16.5,9,00006540001073,Store 853
1/1/2025,630,1642 Tonic Water 750 Ml,16.5,9,00062805581917,Store 630
1/1/2025,630,Marble Pop Blueberry 200 Ml,16.5,9,00007441078814,Store 630
1/1/2025,629,7Up 2L 2000 Ml,16.5,9,00006540001073,Store 629
1/1/2025,187,Pepsi 1000 Ml,16.5,9,00006900001982,Store 187
1/1/2025,666,Pepsi Wild Cherry 591 Ml,16.5,9,00006900031008,Store 666
1/1/2025,549,Comp Ginger Ale 355 Ml,16.5,9,00005574234580,Store 549
1/15/2025,401,Sprite Mini Sleek Can 1332 Ml,71.94,9,00006700011986,Store 401
1/22/2025,514,Pepsi Zero Sugar 355 Ml,71.94,9,00006900016900,Store 514
1/22/2025,346,Soca Cream Soda 400 Ml,71.94,9,00501439631268,Store 346
1/22/2025,346,Postobon Soda Apple 2 L,71.94,9,00080809701432,Store 346
1/22/2025,192,Canaddry Ginger Ale Cranbry 1332 Ml,71.94,9,00006210002048,Store 192
1/8/2025,718,Soca Cream Soda 400 Ml,71.94,9,00501439631268,Store 718
1/8/2025,405,Postobon Soda Apple 2 L,71.94,9,00080809701432,Store 405
1/8/2025,167,7Up Soft Drink Diet 1332 Ml,71.94,9,00006540001808,Store 167
1/1/2025,549,Pepsi Zero Sugar 1332 Ml,71.94,9,00006900015936,Store 549
1/1/2025,402,Sprite Mini Sleek Can 1332 Ml,71.94,9,00006700011986,Store 402
1/1/2025,314,Canaddry Ginger Ale Cranbry 1332 Ml,71.94,9,00006210002048,Store 314
1/1/2025,100,Comp Soft Drink Cola 1332 Ml,71.94,9,00005574255844,Store 100
1/15/2025,776,Rieme Lemonade Orng Crackling 330 Ml,65.94,9,00085123101018,Store 776
1/22/2025,685,Comp Ginger Ale 1332 Ml,59.94,9,00005574255843,Store 685
1/22/2025,680,Comp Ginger Ale 1332 Ml,59.94,9,00005574255843,Store 680
1/22/2025,390,Comp Ginger Ale 1332 Ml,59.94,9,00005574255843,Store 390
1/22/2025,2,Orangina Soft Drink Can 330 Ml,59.94,9,00084981901106,Store 2
1/1/2025,496,Orangina Soft Drink Can 330 Ml,59.94,9,00084981901106,Store 496
1/1/2025,263,Grizzlypaw Grapefruit Soda 1420 Ml,59.94,9,00087452801005,Store 263
1/15/2025,555,Comp Ginger Ale 1332 Ml,59.94,9,00005574255843,Store 555
1/15/2025,887,Sprite Mini Sleek Can 1332 Ml,77.94,9,00006700011986,Store 887
1/22/2025,669,Canaddry Gingerale (Nrg) 237 Ml,77.94,9,00006210001480,Store 669
1/8/2025,659,Fevertre Tonic Water Light 800 Ml,77.94,9,00506010846023,Store 659
1/8/2025,599,Fevertre Tonic Water Light 800 Ml,77.94,9,00506010846023,Store 599
1/8/2025,281,Canaddry Ginger Ale Cranbry 1332 Ml,77.94,9,00006210002048,Store 281
1/1/2025,165,7Up Soft Drink Diet 1332 Ml,77.94,9,00006540001808,Store 165
1/1/2025,408,Canaddry Gingerale (Nrg) 237 Ml,77.94,9,00006210001480,Store 408
1/15/2025,113,Grizzlypaw Grapefruit Soda 1420 Ml,53.94,9,00087452801005,Store 113
1/22/2025,511,Grizzlypaw Grapefruit Soda 1420 Ml,53.94,9,00087452801005,Store 511
1/22/2025,43,Dads Root Beer 4 Ea,53.94,9,00083362701040,Store 43
1/8/2025,835,Grizzlypaw Grapefruit Soda 1420 Ml,53.94,9,00087452801005,Store 835
1/8/2025,806,Dads Root Beer 4 Ea,53.94,9,00083362701040,Store 806
1/8/2025,298,Pepsi Zero Sugar 355 Ml,53.94,9,00006900016900,Store 298
1/8/2025,104,Dads Root Beer 4 Ea,53.94,9,00083362701040,Store 104
1/8/2025,32,Nestea Cool 4260 Ml,53.94,9,00008390001240,Store 32
1/1/2025,739,Pepsi Zero Sugar 355 Ml,53.94,9,00006900016900,Store 739
1/1/2025,68,Pepsi Zero Sugar 355 Ml,53.94,9,00006900016900,Store 68
1/15/2025,766,7Up Soft Drink Diet 1332 Ml,73.94,9,00006540001808,Store 766
1/15/2025,546,7Up Soft Drink Diet 1332 Ml,73.94,9,00006540001808,Store 546
1/22/2025,681,7Up Soft Drink Diet 1332 Ml,73.94,9,00006540001808,Store 681
1/22/2025,661,7Up Soft Drink Diet 1332 Ml,73.94,9,00006540001808,Store 661
1/22/2025,625,7Up Soft Drink Diet 1332 Ml,73.94,9,00006540001808,Store 625
1/22/2025,623,7Up Soft Drink Diet 1332 Ml,73.94,9,00006540001808,Store 623
1/22/2025,564,7Up Soft Drink Diet 1332 Ml,73.94,9,00006540001808,Store 564
1/22/2025,533,7Up Soft Drink Diet 1332 Ml,73.94,9,00006540001808,Store 533
1/8/2025,681,7Up Soft Drink Diet 1332 Ml,73.94,9,00006540001808,Store 681
1/8/2025,554,7Up Soft Drink Diet 1332 Ml,73.94,9,00006540001808,Store 554
1/8/2025,549,7Up Soft Drink Diet 1332 Ml,73.94,9,00006540001808,Store 549
1/8/2025,413,7Up Soft Drink Diet 1332 Ml,73.94,9,00006540001808,Store 413
1/1/2025,669,7Up Soft Drink Diet 1332 Ml,73.94,9,00006540001808,Store 669
1/1/2025,632,7Up Soft Drink Diet 1332 Ml,73.94,9,00006540001808,Store 632
1/1/2025,375,7Up Soft Drink Diet 1332 Ml,73.94,9,00006540001808,Store 375
1/22/2025,685,Cocacola Zero Sugar Zero Caff 1332 Ml,73.94,9,00006700002114,Store 685
1/8/2025,597,Cocacola Zero Sugar Zero Caff 1332 Ml,73.94,9,00006700002114,Store 597
1/8/2025,586,Cocacola Zero Sugar Zero Caff 1332 Ml,73.94,9,00006700002114,Store 586
1/8/2025,555,Cocacola Zero Sugar Zero Caff 1332 Ml,73.94,9,00006700002114,Store 555
1/15/2025,688,Cocacola Zero Sugar Zero Caff 1332 Ml,73.94,9,00006700002114,Store 688
1/15/2025,413,Cocacola Zero Sugar Zero Caff 1332 Ml,73.94,9,00006700002114,Store 413
1/1/2025,703,Cocacola Zero Sugar Zero Caff 1332 Ml,73.94,9,00006700002114,Store 703
1/15/2025,157,Fevertre Tonic Water Light 800 Ml,50.94,9,00506010846023,Store 157
1/22/2025,56,Orangina Soft Drink Can 330 Ml,56.94,9,00084981901106,Store 56
1/22/2025,18,Pepsi Zero Sugar 355 Ml,56.94,9,00006900016900,Store 18
1/22/2025,599,Pepsi Zero Sugar 1332 Ml,89.94,9,00006900015936,Store 599
1/15/2025,586,Comp Sd Tonic Water 355 Ml,89.94,9,00005574234582,Store 586
1/22/2025,634,Popshopp Orange 355 Ml,26.94,9,00018000901005,Store 634
1/15/2025,643,Big8 Soda Orange 355 Ml,26.94,9,00006448001302,Store 643
1/1/2025,766,Popshopp Orange 355 Ml,26.94,9,00018000901005,Store 766
1/1/2025,641,Cocacola Soft Drink Ultimate 500 Ml,26.94,9,00006700002198,Store 641
1/1/2025,629,Cocacola Sft Drnk Move Bottles 300 Ml,26.94,9,00006700002182,Store 629
1/1/2025,581,Cocacola Sft Drnk Move Bottles 300 Ml,26.94,9,00006700002182,Store 581
1/1/2025,362,Cocacola Sft Drnk Move Bottles 300 Ml,26.94,9,00006700002182,Store 362
1/15/2025,907,Marble Pop Blueberry 200 Ml,19.74,9,00007441078814,Store 907
1/8/2025,740,1642 Tonic Water 750 Ml,22.14,9,00062805581917,Store 740
1/15/2025,836,Cocacola Zero Sugar Zero Caff 1332 Ml,74.94,9,00006700002114,Store 836
1/15/2025,128,7Up Soft Drink Diet 1332 Ml,62.94,9,00006540001808,Store 128
1/8/2025,659,Cott Pop Cream Soda 2L 2000 Ml,62.94,9,00006150001028,Store 659
1/15/2025,1,Pepsi Multipack 4260 Ml,107.94,9,00006900001984,Store 1
1/22/2025,56,Pepsi Multipack 4260 Ml,107.94,9,00006900001984,Store 56
1/22/2025,42,Pepsi Multipack 4260 Ml,107.94,9,00006900001984,Store 42
1/8/2025,3,Pepsi Multipack 4260 Ml,107.94,9,00006900001984,Store 3
1/22/2025,824,Dads Root Beer 4 Ea,41.94,9,00083362701040,Store 824
1/22/2025,762,Dads Root Beer 4 Ea,41.94,9,00083362701040,Store 762
1/22/2025,761,Dads Root Beer 4 Ea,41.94,9,00083362701040,Store 761
1/22/2025,744,Grizzlypaw Grapefruit Soda 1420 Ml,41.94,9,00087452801005,Store 744
1/22/2025,240,Dads Root Beer 4 Ea,41.94,9,00083362701040,Store 240
1/15/2025,760,Cocacola Zero 500 Ml,14.94,9,00006700001463,Store 760
1/15/2025,386,7Up Zero 355Ml 12Pk 4260 Ml,122.94,9,00006540001160,Store 386
1/15/2025,272,Pepsi 1000 Ml,14.94,9,00006900001982,Store 272
1/15/2025,105,Cocacola Zero 500 Ml,17.58,9,00006700001463,Store 105
1/15/2025,45,Cocacola Zero 500 Ml,14.94,9,00006700001463,Store 45
1/15/2025,39,7Up Soft Drink Diet 1332 Ml,68.94,9,00006540001808,Store 39
1/22/2025,702,Cruzmalt Tea Mate 1000 G,28.74,9,00779007094329,Store 702
1/22/2025,689,Pepsi Diet 2L 2000 Ml,11.94,9,00006900002261,Store 689
1/22/2025,643,Canaddry Gingerale 2000 Ml,11.94,9,00006210001157,Store 643
1/22/2025,569,Pepsi Diet Multipack 710Ml 6Pk 4260 Ml,137.94,9,00006900002066,Store 569
1/22/2025,557,Canaddry Gingerale 2000 Ml,11.94,9,00006210001157,Store 557
1/22/2025,532,Stewarts Soda Root Beer 355 Ml,21.54,9,00009879401050,Store 532
1/22/2025,413,Canaddry Gingerale 2000 Ml,11.94,9,00006210001157,Store 413
1/22/2025,349,Pepsi Multipack 4260 Ml,137.94,9,00006900001984,Store 349
1/22/2025,343,Cocacola Zero 2000 Ml,11.94,9,00006700011668,Store 343
1/22/2025,161,Sussex Ginger Ale 355Ml 12Pk 4260 Ml,15,9,00005600001699,Store 161
1/22/2025,785,7Up Soft Drink Diet 1332 Ml,68.94,9,00006540001808,Store 785
1/22/2025,554,7Up Zero 355Ml 12Pk 4260 Ml,122.94,9,00006540001160,Store 554
1/22/2025,269,Pepsi 1000 Ml,14.94,9,00006900001982,Store 269
1/22/2025,72,Cocacola Zero 500 Ml,14.94,9,00006700001463,Store 72
1/22/2025,69,Cocacola Zero 500 Ml,17.58,9,00006700001463,Store 69
1/22/2025,42,7Up Soft Drink Diet 1332 Ml,68.94,9,00006540001808,Store 42
1/8/2025,458,Schwepps Club Soda 355Ml 12Pk 4260 Ml,149.94,9,00001660014002,Store 458
1/8/2025,92,Pepsi Diet Multipack 710Ml 6Pk 4260 Ml,128.94,9,00006900002066,Store 92
1/8/2025,763,Cocacola Zero 500 Ml,14.94,9,00006700001463,Store 763
1/8/2025,332,Pepsi 1000 Ml,14.94,9,00006900001982,Store 332
1/8/2025,321,7Up Soft Drink Diet 1332 Ml,68.94,9,00006540001808,Store 321
1/8/2025,306,Pepsi 1000 Ml,14.94,9,00006900001982,Store 306
1/8/2025,228,7Up Soft Drink Diet 1332 Ml,68.94,9,00006540001808,Store 228
1/8/2025,54,Pepsi 1000 Ml,14.94,9,00006900001982,Store 54
1/8/2025,53,7Up Soft Drink Diet 1332 Ml,68.94,9,00006540001808,Store 53
1/8/2025,18,7Up Soft Drink Diet 1332 Ml,68.94,9,00006540001808,Store 18
1/1/2025,842,Pepsi 1000 Ml,14.94,9,00006900001982,Store 842
1/1/2025,739,Pepsi 1000 Ml,14.94,9,00006900001982,Store 739
1/1/2025,738,Pepsi 1000 Ml,14.94,9,00006900001982,Store 738
1/1/2025,553,Canaddry Ginger Ale Cranbry 1332 Ml,85.94,9,00006210002048,Store 553
1/1/2025,548,7Up 2L 2000 Ml,15,9,00006540001073,Store 548
1/1/2025,519,7Up Zero 355Ml 12Pk 4260 Ml,113.94,9,00006540001160,Store 519
1/1/2025,263,7Up Zero 355Ml 12Pk 4260 Ml,113.94,9,00006540001160,Store 263
1/1/2025,59,7Up Soft Drink Diet 1332 Ml,68.94,9,00006540001808,Store 59
1/1/2025,44,Cocacola Zero 500 Ml,14.94,9,00006700001463,Store 44
1/1/2025,18,7Up Soft Drink Diet 1332 Ml,68.94,9,00006540001808,Store 18
1/15/2025,591,Schwepps Club Soda 355Ml 12Pk 4260 Ml,161.94,9,00001660014002,Store 591
1/15/2025,542,Fresca Frdge/Mate Sugar Free 355 Ml,11.94,9,00006700011492,Store 542
1/15/2025,481,Comp Sd Tonic Water 355 Ml,83.94,9,00005574234582,Store 481
1/1/2025,780,Pepsi Multipack 4260 Ml,119.94,9,00006900001984,Store 780
1/1/2025,506,Cocacola Zero Sugar Zero Caff 1332 Ml,86.94,9,00006700002114,Store 506
1/1/2025,362,Crush Soda Orange Diet 12Pk 4260 Ml,125.94,9,00005600001688,Store 362
1/1/2025,36,Pepsi Diet Multipack 710Ml 6Pk 4260 Ml,128.94,9,00006900002066,Store 36
1/15/2025,828,Marble Pop Green Apple 200 Ml,51.6,60,00007441078813,Store 828
1/15/2025,641,7Up 2L 2000 Ml,71.5,39,00006540001073,Store 641
1/15/2025,334,Cocacola Zero 500 Ml,54.78,33,00006700001463,Store 334
1/15/2025,124,Marble Pop Green Apple 200 Ml,28.38,33,00007441078813,Store 124
1/22/2025,698,Cocacola Soft Drink Zero Sugar 300 Ml,-51.96,-6,00006700001807,Store 698
1/22/2025,659,Grace Soda Pineapple 355 Ml,98,42,00005527085229,Store 659
1/22/2025,587,Calypso Southern Peach Lmnd 473 Ml,87.78,33,00007958119403,Store 587
1/22/2025,390,Canaddry Gingerale 2000 Ml,59.7,45,00006210001157,Store 390
1/8/2025,688,Sprite Zero 500 Ml,111.72,42,00006700001888,Store 688
1/8/2025,111,Cocacola Zero 500 Ml,132,72,00006700001463,Store 111
1/1/2025,405,Marble Pop Blueberry 200 Ml,132,72,00007441078814,Store 405
1/1/2025,331,Pepsi 1000 Ml,-9.96,-6,00006900001982,Store 331
1/1/2025,643,Sussex Ginger Ale 355Ml 12Pk 4260 Ml,89.86,45,00005600001699,Store 643
1/22/2025,306,Marble Pop Green Apple 200 Ml,23.22,27,00007441078813,Store 306
1/22/2025,125,Dads Root Beer 4 Ea,125.82,27,00083362701040,Store 125
1/1/2025,603,Fevertre Ginger Beer Light 500 Ml,68.22,27,00089819501144,Store 603
1/22/2025,486,Cocacola Zero Sugar Zero Caff 1332 Ml,-24.98,-3,00006700002114,Store 486
1/22/2025,718,Cocacola Classic 355Ml 6Pk 2130 Ml,-29.98,-3,00006700002025,Store 718
1/8/2025,660,Pepsi Multipack 4260 Ml,-45.98,-3,00006900001984,Store 660
1/8/2025,495,Pepsi Diet Multipack 710Ml 6Pk 4260 Ml,-49.98,-3,00006900002066,Store 495
1/8/2025,320,7Up Soft Drink Diet 1332 Ml,-22.98,-3,00006540001808,Store 320
