Product & Geography Sales Metrics (CCL Supplier),,,,
Time:Week Ending 01-15-25,,,,
CCL Supplier:All CCL Suppliers,,,,
CCL Brand:All CCL Brands,,,,
Geography,Product,UPC ID,Dollar Sales,Unit Sales
0002,Canaddry Ginger Ale Zero Sugar 355 Ml,00006210001018,19.98,3
0002,Stewarts Soda Cream 355 Ml,00009879401037,79.92,12
0002,Incakola Soft Drink 2000 Ml,00004900003728,0,0
0002,Brio Chinotto Can 355 Ml,00005995751630,0,0
0002,Grizzlypaw Black Cherry Cola 1420 Ml,00018244001196,0,0
0002,Fentiman Connoisseur Tonic 800 Ml,00502939601225,0,0
0002,Sparkmth Ccmbr Mint Tonic Try 250 Ml,00081827801932,0,0
0002,Marble Pop Original 200 Ml,00007441078811,0,0
0002,Popshopp Pineapple 355 Ml,00018000901007,0,0
0002,Mountdew Ice 591 Ml,00006900001827,79.9,15
0002,Rieme Pink Lemonade Crackling 330 Ml,00085123101020,15.98,3
0002,Jarritos Soft Drink Hibiscus 370 Ml,00009047801264,15.98,3
0002,Annex Root Beer 355 Ml,00062850433304,0,0
0002,Schweppe Ginger Ale 355 Ml,00001660001121,0,0
0002,Big8 Tonic Water 2000 Ml,00006448001142,0,0
0002,Sprkmouth Sprklng Wtr Grpfrt 355 Ml,00081827801346,0,0
0002,Jarritos Soft Drink Tamarind 370 Ml,00009047842002,0,0
0002,Canadadr Lemonade Ginger Ale 355 Ml,00006210001182,0,0
0002,Crush Soda Orange 355 Ml,00005600001155,0,0
0002,Jarritos Grapefruit Soft Drink 370 Ml,00009047842007,0,0
0002,Annex Ginger Beer 355 Ml,00062850433305,31.96,6
0002,1642Toni Bev Sparkling Light 750 Ml,00062805581936,29.96,6
0002,Grizzlypaw Ginger Beer 1420 Ml,00018244001198,111.92,12
0002,Sumol Drink Passionfruit 330 Ml,00068297801133,83.94,9
0002,1642 Sparkling Beverage Yuzu 750 Ml,00062805581931,0,0
0002,Mug Rootbeer 355Ml 355 Ml,00006900005050,0,0
0002,Phillips Soda Daredevl Orngcrm 355 Ml,00081827801905,0,0
0002,Cocacola Diet 250 Ml,00006700001919,0,0
0002,Candry Ginger Ale Cbry 355Ml 355 Ml,00006210001248,0,0
0002,Mountain Dew Diet 591 Ml,00006900006058,0,0
0002,Virgil Cream Soda 355 Ml,00003391913345,0,0
0002,Chill Street Picnic Wild Blueb 330 Ml,00084055701009,0,0
0002,Minhascr Ginger Beer 330 Ml,00008526841494,0,0
0002,Muskoka Silver Birch Beer 355 Ml,00062168063244,0,0
0002,Hata Ramune Soda Strawberry 200 Ml,00490249410015,0,0
0002,Coolrngs Energy Drink 250 Ml,00062491301727,0,0
0002,Stewarts Soda Grape 355 Ml,00009879401035,0,0
0002,Fentiman Soda Tonic Water 275 Ml,00502939601034,0,0
0003,Cocacola Clss Mini Sleek Can 1332 Ml,00006700011983,53.96,6
0003,Drpepper Diet 355 Ml,00005490001030,0,0
0003,Minhascr Soda Black Cherry 330 Ml,00008526841479,0,0
0003,A&W Rootbeer 355Ml 355 Ml,00005953101002,110,15
0003,Pepsi Zero Sugar 1332 Ml,00006900015936,0,0
0003,A&W Root Beer 1332 Ml,00005953101282,0,0
0003,Fresca Soft Drink 222Ml 1332 Ml,00006700012243,0,0
0003,Fentiman Ginger Beer 275 Ml,00502939601031,0,0
0003,Jarritos Soft Drink S/Bry Frt 370 Ml,00009047842009,0,0
0003,Cocacola Softdrink Zero Cherry 355 Ml,00006700001819,0,0
0003,Cocacola Zero Sugar Ultimate 500 Ml,00006700002159,0,0
0003,Cocacola Diet Caff/Free Can 355 Ml,00006700001929,0,0
0003,Cocacola Zero Sugar Zero Caff 355 Ml,00006700002116,0,0
0003,Fevertre Ginger Beer 200Ml 800 Ml,00089819501127,0,0
0003,Cocacola Zero Sugar Move 300 Ml,00006700001017,55.96,6
0003,Jonesoda Pineapple Cream Soda 355 Ml,00062022121013,0,0
0003,Crystal Pepsi 591 Ml,00006900017000,40.74,9
0003,Phillips Soda Spitfire Gngrale 355 Ml,00081827801904,54.32,12
0003,Cocacola Zero Sugar 250 Ml,00006700001920,40.74,9
0003,Pepsi Diet 355 Ml,00006900002078,54.32,12
